message_id,text,timestamp,time_in_seconds,author_name,author_id
3e634aec-8ee2-4c12-ac08-a00e01d8ab3c,"INCOMING: Ad starting in 4 minutes. Let's stretch, move our legs. Get some treats while we're at it",1743526566856000,92,matilde_h7,511849171
3398da67-0acd-4df7-80a3-455ab5758b1c,you can see me but im just fixing some stuff. We'll start in a few minues,1743526732847000,258,matilde_h7,511849171
9eacb4cc-0486-41f0-90a3-2fa6bb98a433,minutes*,1743526738086000,263,matilde_h7,511849171
11b7447c-d40c-42b3-9aba-c1746326a4c2,A 180 second ad just started. We'll be back soon. Get some water or stretch your legs :D,1743526897650000,422,matilde_h7,511849171
d5e3d98f-f540-4d42-8d1c-314d6ba588bb,red square nose time?,1743527028125000,553,jaybirbgames,882883007
d93a9f20-b5f5-40d2-b483-3d260b42ffbc,truest clown time,1743527076553000,601,jaybirbgames,882883007
ecf7798f-9ddc-4340-9a81-2645a49b2608,Ad done. Welcome back!,1743527077676000,602,matilde_h7,511849171
773058ae-f038-4742-8136-2c13616ec1c8,Chewsday?,1743527150098000,675,jaybirbgames,882883007
8f4891c0-0035-4ef6-be26-90a9b68d9e3f,bruv,1743527160881000,686,jaybirbgames,882883007
4f3ec5ae-571c-4e69-a8bd-773899c71594,"yes, practice safe pranking",1743527180508000,705,undyingnito,89880113
67fa3744-464a-42ae-9037-5b3f1e60f7d1,howdy matilde,1743527185746000,711,undyingnito,89880113
6e5723a2-004f-47ef-9672-3799475251f8,"i've beeen pranked by the server i was supposed to update today tomatoSmile imma throw up, i swear this one hates me",1743527211580000,736,undyingnito,89880113
f1edf788-2ea1-42ba-b89b-c491e9e9d346,it pranked me by delaying the update by almost 3h,1743527241209000,766,undyingnito,89880113
3cf42273-9d39-45f6-9b37-f7c7d9d3f838,"it's work related, yeah",1743527245608000,770,undyingnito,89880113
7c37fe08-d38e-44f1-9369-0fb2c9cee2b9,tl;dr i work in IT,1743527251657000,776,undyingnito,89880113
93f78eaf-b404-4ac2-90e2-6449ec56669a,i'm still fixing this mess,1743527255958000,781,undyingnito,89880113
3a118fed-5d76-40f3-a7d9-b0f14c9d0764,Oi oi bruv wots up mate,1743527256103000,781,yostiiiii,138455108
84af1d2b-827e-4216-aed3-4e76d492aef2,no work done for around 300 peeps tomatoSmile,1743527270226000,795,undyingnito,89880113
0378146d-010a-47f2-84ec-3869b55dcb13,so around 5h of no work  tomatoPuke,1743527301811000,827,undyingnito,89880113
77b6e13d-85e6-4a92-8d1f-e9f47a61982e,summat,1743527303835000,829,matilde_h7,511849171
c305c65d-ee49-4f65-bf7f-211a323d40e1,"anyways, hope you're doing good",1743527314140000,839,undyingnito,89880113
c668af60-9651-43b1-9af4-672bb573aa8b,Oh that's just the none standard version of something in northern English,1743527347010000,872,yostiiiii,138455108
